"","five_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"1972",1940,101,"VEN",0,0,0,0,0,0,4519.4,3942,1.39442195873938,0,1,0
"1973",1940,130,"ECU",1.2,0,0,0,1,0.2,2122.2,2587,2.6270002347949,0,1,0
"1974",1940,135,"PER",2,0,0,1,1,0,2973.8,6664,0.278073002657705,0,1,0
"1975",1940,140,"BRA",0.8,0,0,0,0.8,0,1685,43097.2,2.03106373778196,0,1,0
"1976",1940,145,"BOL",1.8,0,0,0.2,1,0.6,2832,2753.2,3.07174212052468,0,1,0
"1977",1940,150,"PRY",1.8,0,0.6,0,1,0.2,2680.4,1164.4,-1.02964777869452,0,1,0
"1978",1940,155,"CHL",1.6,0,0.2,0,1,0.4,5169.4,5250.4,0.406870995299791,1,1,0
"1979",1940,160,"ARG",0,0,0,0,0,0,6857.6,14643.2,2.07952576262491,0,1,0
"1980",1940,165,"URY",0,0,0,0,0,0,5012.2,2009.8,0.297172417875842,1,1,NA
"1981",1940,200,"GBR",0.2,0,0,0,0,0.2,11835.4,48529.4,3.54057801202498,1,1,0
"1982",1940,205,"IRL",NA,NA,0,NA,NA,NA,4865,2960.8,0,1,1,NA
"1983",1940,210,"NLD",0.2,0,0.2,0,0,0,6407.4,9033,-12.9921007985116,1,1,0
"1984",1940,211,"BEL",0.2,0,0.2,0,0,0,6674.4,8280.4,-4.23699350009865,1,1,0
"1985",1940,220,"FRA",0.8,0,0.2,0,0,0.6,4977.8,39580,-12.616138990183,0,1,0
"1986",1940,225,"CHE",NA,NA,0,NA,NA,NA,9058.64014,4290.6,-1.94675603520783,1,1,NA
"1987",1940,230,"ESP",0.4,0,0,0,0,0.4,3396.4,26179.8,5.00974619102964,0,1,NA
"1988",1940,235,"PRT",0,0,0,0,0,0,2795.6,7824.2,1.76353990650904,0,1,0
"1989",1940,255,"DEU",1,0,0,0,1,0,9190.2,70237.8,2.412594572375,0,1,0
"1990",1940,290,"POL",1,0,0,0,1,0,NA,30021,NA,0,1,0
"1991",1940,305,"AUT",1,0,0,0,1,0,6496,6775,0.363498443371966,0,1,0
"1992",1940,310,"HUN",1,0,0,0,0.8,0.2,4248,9393.2,-1.00929388785461,0,1,0
"1993",1940,325,"ITA",2.4,0,0.8,0.2,1,0.4,4364,44909.2,-9.35517312908044,0,1,0
"1994",1940,350,"GRC",3.8,0,1,1,1,0.8,2588.2,7312.4,-15.8057697741237,1,1,0
"1995",1940,360,"ROU",2.2,0,0.2,1,1,0,674.2,15861.2,-3.68076803960979,0,1,0
"1996",1940,365,"RUS",2.2,0,0,1,1,0.2,NA,NA,NA,NA,1,0
"1997",1940,375,"FIN",0.2,0,0,0,0,0.2,5499.6,3712.8,1.72121563947778,1,1,0
"1998",1940,380,"SWE",0,0,0,0,0,0,7714.6,6445.4,-0.852194382095971,1,1,0
"1999",1940,385,"NOR",0,0,0,0,0,0,6212,3012.8,-4.10914188505392,1,1,0
"2000",1940,390,"DNK",0.2,0,0,0,0,0.2,7951.4,3909,-1.03542068012394,0,1,0
"2001",1940,395,"ISL",NA,0,0,NA,NA,0.8,NA,NA,NA,1,1,NA
"2002",1940,437,"CIV",0.4,0,0.4,0,0,0,NA,NA,NA,NA,0,NA
"2003",1940,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2004",1940,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2005",1940,482,"CAF",0.4,0,0.4,0,0,0,NA,NA,NA,NA,0,NA
"2006",1940,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"2007",1940,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"2008",1940,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2009",1940,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2010",1940,560,"ZAF",0.2,0,0.2,0,0,0,3529,NA,1.99604544569594,0,1,0
"2011",1940,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"2012",1940,600,"MAR",1.4,0,0.4,0,0,1,NA,NA,NA,NA,0,NA
"2013",1940,615,"DZA",1.2,0,0.4,0,0,0.8,NA,NA,NA,NA,0,0
"2014",1940,616,"TUN",1.2,0,0.2,0,0,1,NA,NA,NA,NA,0,0
"2015",1940,640,"TUR",1.2,0,0,0,0.8,0.4,1912,18204.6,-5.98193471359125,0,1,NA
"2016",1940,651,"EGY",0.4,0,0,0,0,0.4,NA,NA,NA,0,1,0
"2017",1940,710,"CHN",2.6,0,0.6,0,1,1,NA,524275.4,NA,0,1,NA
"2018",1940,713,"TWN",0,0,0,0,0,0,1992,6120.8,-9.45454545454546,NA,0,NA
"2019",1940,732,"KOR",0,0,0,0,0,0,1853.536075,16097.2,2.46374877744158,NA,0,NA
"2020",1940,740,"JPN",0.8,0,0,0,0.6,0.2,4889.7877,75036.8,0.0646334232172411,0,1,0
"2021",1940,750,"IND",0.4,0,0,0,0,0.4,1095.6,396260,0.296808909509207,NA,0,0
"2022",1940,775,"MMR",0,0,0,0,0,0,NA,16828.6,NA,NA,0,NA
"2023",1940,780,"LKA",0.2,0,0,0,0,0.2,2005,6246.4,-0.381313453422734,NA,0,0
"2024",1940,800,"THA",0.6,0,0.2,0,0,0.4,NA,16138,NA,0,1,0
"2025",1940,820,"MYS",0,0,0,0,0,0,2225.66666666667,5575.6,3.81606332996218,NA,0,0
"2026",1940,830,"SGP",0,0,0,0,0,0,NA,760,NA,NA,0,0
"2027",1940,840,"PHL",0.4,0,0,0,0,0.4,2402,17219,-0.0831946755407654,0,0,0
"2028",1940,850,"IDN",0.4,0,0,0,0,0.4,1787,76402,5.06344157867716,NA,0,0
"2029",1940,900,"AUS",0.2,0,0.2,0,0,0,11324.8,7174.2,4.8682465620756,1,1,0
"2030",1940,920,"NZL",0,0,0,0,0,0,10516.2,1638.2,1.34446756759426,1,1,0
"2031",1945,2,"USA",0.4,0,0.4,0,0,0,14908.49392,144815,-3.45114417000398,1,1,0
"2032",1945,20,"CAN",0,0,0,0,0,0,11247.4,12917.6,-1.0138779822062,1,1,0
"2033",1945,42,"DOM",0,0,0,0,0,0,NA,NA,NA,0,1,0
"2034",1945,70,"MEX",0.8,0,0.4,0.2,0,0.2,3148.4,25142.8,1.79771900662893,0,1,0
"2035",1945,90,"GTM",0.2,0,0,0,0,0.2,3126.8,2574,4.11480589993625,1,1,0
"2036",1945,91,"HND",0,0,0,0,0,0,1989.6,1322,5.73123060102202,0,1,0
"2037",1945,92,"SLV",0.4,0,0,0,0.4,0,2163.2,1786,6.83577698037053,0,1,0
"2038",1945,93,"NIC",0.2,0,0.2,0,0,0,2350.2,976,0.496738814901336,0,1,0
"2039",1945,94,"CRI",1,0,0,0,1,0,3069,732,7.91378813599887,1,1,0
"2040",1945,95,"PAN",0.4,0,0,0,0.4,0,2937.2,808.6,-2.55289449302967,0,1,NA
"2041",1945,100,"COL",0.2,0,0,0,0,0.2,3224.8,11044.2,2.5116185809873,NA,1,0
"2042",1945,101,"VEN",0,0,0,0,0,0,6900.6,4511,10.8382197465157,0,1,0
"2043",1945,130,"ECU",1.6,0,0,0,1,0.6,2558.6,2938.2,4.90923863842335,1,1,0
"2044",1945,135,"PER",1.6,0,0,0.2,1,0.4,3262,7254,2.49295536411099,0,1,0
"2045",1945,140,"BRA",0.6,0,0.2,0,0,0.4,1996.4,48465,4.3527877507475,1,1,0
"2046",1945,145,"BOL",0.8,0,0,0,0.8,0,2944.8,2916.6,1.38552446579634,0,1,0
"2047",1945,150,"PRY",0.6,0,0,0,0,0.6,2507.8,1305.6,-0.0784848592726839,0,1,0
"2048",1945,155,"CHL",2,0,0.8,0,0.6,0.6,5661.4,5760.6,2.29334944339471,1,1,0
"2049",1945,160,"ARG",0.2,0,0,0,0,0.2,7781.6,16006,2.12269140836003,0,1,0
"2050",1945,165,"URY",0.4,0,0.4,0,0,0,5892.4,2134,4.30669910378028,1,1,NA
"2051",1945,200,"GBR",0.6,0,0.6,0,0,0,10873.2,49648.8,-1.18839773847916,1,1,0
"2052",1945,205,"IRL",NA,NA,0,NA,NA,NA,5036.2,2969.8,2.2341166671994,1,1,NA
"2053",1945,210,"NLD",0.2,0,0.2,0,0,0,7511,9614.4,19.2939981663999,1,1,0
"2054",1945,211,"BEL",0,0,0,0,0,0,7627,8465.4,4.78417608666277,1,1,0
"2055",1945,220,"FRA",1.2,0,0.4,0,0,0.8,6345.6,40652,16.4296910328892,1,1,0
"2056",1945,225,"CHE",NA,NA,0,NA,NA,NA,10571.85022,4525,4.62141851376833,1,1,NA
"2057",1945,230,"ESP",0.4,0,0.4,0,0,0,3451.2,27225,-1.26066895151892,0,1,NA
"2058",1945,235,"PRT",0,0,0,0,0,0,3158,8183.2,1.78719167132756,0,1,0
"2059",1945,255,"DEU",1.8,0,0.6,0.2,1,0,4872,66611.6,-6.93639482103348,NA,1,0
"2060",1945,290,"POL",1.2,0,0.2,0,1,0,3534.87725,24020.75,5.54652692661422,0,1,0
"2061",1945,305,"AUT",3.6,0,1,0.8,1,0.8,3795.2,6933.8,2.48228276670944,1,1,0
"2062",1945,310,"HUN",2.4,0,0.4,0.4,1,0.6,3207.5,9110.6,11.3649086239568,0,1,0
"2063",1945,325,"ITA",1.2,0,0.2,0,0.4,0.6,4227.2,46064.2,11.3887950435784,1,1,0
"2064",1945,350,"GRC",3.2,0,0.4,1,1,0.8,2471.8,7574.8,12.9875426970779,1,1,0
"2065",1945,360,"ROU",1.2,0,0,0.2,1,0,718.9,15945.2,29.6410728879277,0,1,0
"2066",1945,365,"RUS",3.4,0,1,1,1,0.4,NA,NA,NA,NA,1,0
"2067",1945,375,"FIN",1.4,0,0.6,0,0,0.8,6041.2,3859.6,2.49137738984712,1,1,0
"2068",1945,380,"SWE",0,0,0,0,0,0,9371.8,6799,4.91379769632071,1,1,0
"2069",1945,385,"NOR",0,0,0,0,0,0,7507.6,3163.6,7.88495427777295,1,1,0
"2070",1945,390,"DNK",0,0,0,0,0,0,9406,4142.4,3.48131043535008,1,1,0
"2071",1945,395,"ISL",NA,0,0.2,NA,NA,0,NA,NA,NA,1,1,NA
"2072",1945,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2073",1945,452,"GHA",0.2,0,0.2,0,0,0,NA,NA,NA,NA,0,NA
"2074",1945,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2075",1945,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2076",1945,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"2077",1945,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"2078",1945,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2079",1945,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"2080",1945,560,"ZAF",0,0,0,0,0,0,3725.8,NA,1.15895365930326,0,1,0
"2081",1945,590,"MUS",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,0
"2082",1945,600,"MAR",1.2,0,0.4,0,0,0.8,NA,NA,NA,NA,0,NA
"2083",1945,615,"DZA",0.8,0,0,0,0,0.8,NA,NA,NA,NA,0,0
"2084",1945,616,"TUN",1,0,0.4,0,0,0.6,NA,NA,NA,NA,0,0
"2085",1945,640,"TUR",0.2,0,0.2,0,0,0,1843.4,19701,3.73954291981535,0,1,NA
"2086",1945,651,"EGY",0.2,0,0.2,0,0,0,NA,NA,NA,0,1,0
"2087",1945,710,"CHN",3.6,0,1.2,0.6,1,0.8,NA,538259,NA,0,1,NA
"2088",1945,713,"TWN",2,0,1,0,0,1,NA,6519.8,NA,NA,1,NA
"2089",1945,732,"KOR",0.8,0,0.6,0,0,0.2,1035.22,19481.4,9.26343202882544,NA,1,NA
"2090",1945,740,"JPN",3.6,0,0.8,1,1,0.8,2976.798,78733.6,-8.94636993948984,0,1,0
"2091",1945,750,"IND",0.25,0.4,0,0,0,0,1002.4,375320,-1.75341868877948,NA,0.6,0
"2092",1945,775,"MMR",0.2,0,0,0,0,0.2,NA,17636,NA,NA,0.4,NA
"2093",1945,780,"LKA",0,0,0,0,0,0,1784.2,7048,0.892495412614658,NA,0.4,0
"2094",1945,800,"THA",0,0,0,0,0,0,NA,18142.2,NA,0,1,0
"2095",1945,820,"MYS",0.2,0,0.2,0,0,0,2011,5844.4,20.0128399655033,NA,0,0
"2096",1945,830,"SGP",0,0,0,0,0,0,NA,959.333333333333,NA,NA,0,0
"2097",1945,840,"PHL",0,0,0,0,0,0,1410.5,19355,17.378442201186,1,0.8,0
"2098",1945,850,"IDN",1.2,0,0.4,0,0,0.8,1159,79090.2,NA,0,1,0
"2099",1945,900,"AUS",0.6,0,0.6,0,0,0,10960.2,7615,-0.245748020561104,1,1,0
"2100",1945,920,"NZL",0.2,0,0.2,0,0,0,11599.4,1789.6,2.13172190411803,1,1,0
"2101",1950,2,"USA",0,0,0,0,0,0,16247.6,157582.4,3.1233742893419,1,1,0
"2102",1950,20,"CAN",0,0,0,0,0,0,12222.6,14789.4602,1.77431913398102,1,1,0
"2103",1950,42,"DOM",0,0,0,0,0,0,1781.6,2496.697,2.97648943742534,0,1,0
"2104",1950,70,"MEX",0.2,0,0.2,0,0,0,3668.4,30183.2248,3.35834920214146,0,1,0
"2105",1950,90,"GTM",0,0,0,0,0,0,3249,3169.1952,-1.03480154019597,NA,1,0
"2106",1950,91,"HND",0,0,0,0,0,0,2069.6,1519.2536,-0.0527342036937743,0,1,0
"2107",1950,92,"SLV",0,0,0,0,0,0,2464.2,2046.021,0.884949912098766,0,1,0
"2108",1950,93,"NIC",0,0,0,0,0,0,2882.6,1167.2,6.37785721908023,0,1,0
"2109",1950,94,"CRI",0.6,0,0,0,0.6,0,3401.8,928.2628,1.76076159834805,1,1,0
"2110",1950,95,"PAN",0,0,0,0,0,0,2591,939.2,-0.311041071517606,0,1,NA
"2111",1950,100,"COL",0.4,0,0.2,0,0,0.2,3555.2,12363.8102,2.28397207321868,0,1,0
"2112",1950,101,"VEN",0,0,0,0,0,0,9266,5451.711,5.08607369052278,0,1,0
"2113",1950,130,"ECU",1,0,0,0,1,0,3126.8,3551.9296,3.634712115107,1,1,0
"2114",1950,135,"PER",0.8,0,0.4,0,0.4,0,3947.6,8032.7,3.49917374678132,0,1,0
"2115",1950,140,"BRA",1,0,0.6,0,0,0.4,2368.2,56659.3486,2.8146522328938,1,1,0
"2116",1950,145,"BOL",1.4,0,0.4,0,0,1,3038.8,2885.3226,-1.25807194274271,0,1,0
"2117",1950,150,"PRY",1.4,0,0.4,0,0,1,2313.6,1556.8418,-2.93437420054926,0,1,0
"2118",1950,155,"CHL",1.4,0,0.8,0,0,0.6,6190.4,6365.0594,1.85088706185022,1,1,0
"2119",1950,160,"ARG",0.6,0,0,0,0.2,0.4,7852.2,17871.2018,-0.19633957458967,0,1,0
"2120",1950,165,"URY",0,0,0,0,0,0,7643.8,2254.1526,4.93172534283967,1,1,NA
"2121",1950,200,"GBR",0,0,0,0,0,0,11514.4,50441,1.85437149601529,1,1,0
"2122",1950,205,"IRL",NA,NA,0,NA,NA,NA,5795.8,2951.713,2.19664574061084,1,1,NA
"2123",1950,210,"NLD",0,0,0,0,0,0,10062,10373.678,3.30839771174183,1,1,0
"2124",1950,211,"BEL",0,0,0,0,0,0,9157.2,8729.0826,3.05790331162216,1,1,0
"2125",1950,220,"FRA",0,0,0,0,0,0,8865.6,43176.2,3.65110437538272,1,1,0
"2126",1950,225,"CHE",NA,NA,0,NA,NA,NA,12215.52622,4813,3.78881987804628,1,1,NA
"2127",1950,230,"ESP",0.2,0,0.2,0,0,0,3950.6,28555.0768,4.81205997020655,0,1,NA
"2128",1950,235,"PRT",0,0,0,0,0,0,3540.6,8534.02,3.09494900960372,0,1,0
"2129",1950,255,"DEU",1,0,0.2,0,0.8,0,7265.8,69162.9518,9.91869036803404,NA,1,0
"2130",1950,290,"POL",0.8,0,0,0,0.6,0.2,4084,25750.6428,3.6033706688316,0,1,0
"2131",1950,305,"AUT",1,0,0.2,0,0.6,0.2,6479.2,6934.203,6.79328098929084,1,1,0
"2132",1950,310,"HUN",1.4,0,0,0,1,0.4,4327.2,9513.2,3.93692280170881,0,1,0
"2133",1950,325,"ITA",0,0,0,0,0,0,6358.6,47689,6.45732695759676,1,1,0
"2134",1950,350,"GRC",2.6,0,0.4,1,1,0.2,3410.2,7731.2374,4.86260038278142,1,1,0
"2135",1950,360,"ROU",1.2,0,0.2,0,1,0,1042.8,16658.4,3.17793923900002,0,1,0
"2136",1950,365,"RUS",2,0,0,1,1,0,NA,105468.109,NA,NA,1,0
"2137",1950,375,"FIN",0.2,0,0.2,0,0,0,7380.6,4094.6,3.88705367837157,1,1,0
"2138",1950,380,"SWE",0.2,0,0.2,0,0,0,11231.8,7118.6,3.11873944640692,1,1,0
"2139",1950,385,"NOR",0.2,0,0.2,0,0,0,9284.6,3328.7718,3.55923333299438,1,1,0
"2140",1950,390,"DNK",0.2,0,0.2,0,0,0,11316.2,4336.78,2.60343242784794,1,1,0
"2141",1950,395,"ISL",NA,0,0.2,NA,NA,0.4,8746.6,148.4206,2.82320778452734,1,1,NA
"2142",1950,437,"CIV",0,0,0,0,0,0,1713.8,2978.2098,1.61793888962332,NA,0,NA
"2143",1950,452,"GHA",0,0,0,0,0,0,1867.8,5586.5632,4.28114183167489,NA,0,NA
"2144",1950,475,"NGA",0.2,0,0.2,0,0,0,1298.4,33274.9478,3.6133306258012,NA,0,NA
"2145",1950,482,"CAF",0,0,0,0,0,0,1369.2,1292.8,2.29188632078665,NA,0,NA
"2146",1950,501,"KEN",0,0,0,0,0,0,1086.8,6471.4388,2.0842956341889,NA,0,0
"2147",1950,540,"AGO",0,0,0,0,0,0,1732.4,4234.8348,0.674810479474073,NA,0,0
"2148",1950,551,"ZMB",0.2,0,0.2,0,0,0,1141.2,2674,3.95718033340043,NA,0,NA
"2149",1950,552,"ZWE",0,0,0,0,0,0,1172.8,3076.6478,2.47384487641776,NA,0,NA
"2150",1950,560,"ZAF",0.2,0,0.2,0,0,0,4202.8,14280.4546,2.90401843471903,0,1,0
"2151",1950,590,"MUS",0,0,0,0,0,0,4013.4,517.2906,0.963444792108194,NA,0,0
"2152",1950,600,"MAR",0.4,0,0.2,0,0,0.2,2332.6,9921.6976,0.364728182480796,NA,0,NA
"2153",1950,615,"DZA",0,0,0,0,0,0,2197.8,9277.67,1.32590623145916,NA,0,0
"2154",1950,616,"TUN",0.2,0,0.2,0,0,0,1891.8,3648.1336,2.97315612689629,NA,0,0
"2155",1950,640,"TUR",0,0,0,0,0,0,2450.8,22264.1966,6.20082770886171,0,1,NA
"2156",1950,651,"EGY",0,0,0,0,0,0,1434.19448,22235.7148,-0.590530097575536,0,1,0
"2157",1950,710,"CHN",0,0,0,0,0,0,1000.4,569981,7.57021801746322,0,1,NA
"2158",1950,713,"TWN",0.6,0,0.4,0,0,0.2,1633,8043.8,5.75038218848096,0,1,NA
"2159",1950,732,"KOR",1.8,0,0.8,0,0,1,1143.25414,20997.7662,3.81576774674422,0,1,NA
"2160",1950,740,"JPN",1.4,0,0.2,0.6,0.6,0,3647,86367.3856,7.52860014328019,1,1,0
"2161",1950,750,"IND",0.2,0,0.2,0,0,0,1020.2,372200,1.49800701446965,1,1,0
"2162",1950,775,"MMR",0,0,0,0,0,0,690,20098.9998,1.69100877935795,1,1,NA
"2163",1950,780,"LKA",0,0,0,0,0,0,2057.6,7994.969,1.5930322299719,1,1,0
"2164",1950,800,"THA",0.4,0,0.4,0,0,0,1392.2,21326.6992,2.47591528616992,0,1,0
"2165",1950,820,"MYS",0.2,0,0,0,0,0.2,2359,6762.1044,-0.453864220208958,NA,0,0
"2166",1950,830,"SGP",0.4,0,0.2,0,0,0.2,3055.6,1131.44,-0.567951300206103,NA,0,0
"2167",1950,840,"PHL",0,0,0,0,0,0,1903,22458.9126,5.00690685513188,1,1,0
"2168",1950,850,"IDN",1,0,0.6,0,0,0.4,1401,84987.550422,5.56271702728776,0,1,0
"2169",1950,900,"AUS",0.6,0,0.4,0,0,0.2,11997.4,8678.218,1.4994369426243,1,1,0
"2170",1950,920,"NZL",0,0,0,0,0,0,12912.6,1998.1326,3.37335599867678,1,1,0
"2171",1955,2,"USA",0,0,0,0,0,0,17403.8,171906,1.67805493090514,1,1,0
"2172",1955,20,"CAN",0,0,0,0,0,0,13602.8,16967.927,2.46259734946858,1,1,0
"2173",1955,42,"DOM",0,0,0,0,0,0,2022.2,2927.3452,2.27575508164648,0,1,0
"2174",1955,70,"MEX",0,0,0,0,0,0,4334.8,35072.3538,3.16847423443192,0,1,0
"2175",1955,90,"GTM",0,0,0,0,0,0,3387,3724.4,2.00648178094497,1,1,0
"2176",1955,91,"HND",0,0,0,0,0,0,2073.8,1773.016,0.934637533862334,1,1,0
"2177",1955,92,"SLV",0,0,0,0,0,0,2723.8,2358.9746,1.92912754386125,0,1,0
"2178",1955,93,"NIC",0,0,0,0,0,0,3257.4,1360.2,0.221052966327608,0,1,0
"2179",1955,94,"CRI",0,0,0,0,0,0,3943.4,1114.0584,2.7111180044299,1,1,0
"2180",1955,95,"PAN",0,0,0,0,0,0,2958.8,1062.4,3.14558987117443,1,1,NA
"2181",1955,100,"COL",0.4,0,0.4,0,0,0,3832,14501.7452,0.96637057118161,1,1,0
"2182",1955,101,"VEN",0,0,0,0,0,0,11450.6,6710.8804,3.86351882349415,1,1,0
"2183",1955,130,"ECU",0,0,0,0,0,0,3426.4,4062.6468,1.0101590147232,1,1,0
"2184",1955,135,"PER",0.2,0,0.2,0,0,0,4364,9155.4,0.792684312816624,1,1,0
"2185",1955,140,"BRA",1.2,0,0.6,0,0,0.6,2869.2,65614.05,4.8437223072601,1,1,0
"2186",1955,145,"BOL",1.2,0,0.4,0,0,0.8,2666.6,3213.8722,-2.54660544466065,0,1,0
"2187",1955,150,"PRY",0.8,0,0.6,0,0,0.2,2370.6,1771.8956,1.14779257733935,0,1,0
"2188",1955,155,"CHL",1.6,0,0.6,0,0,1,6550.2,7060.0326,0.675887842391595,1,1,0
"2189",1955,160,"ARG",1.6,0,0.2,0,0.8,0.6,8582.8,19607.5118,1.14549671304321,1,1,0
"2190",1955,165,"URY",0.6,0,0.4,0,0,0.2,7963,2424.5636,-2.05090511450121,1,1,NA
"2191",1955,200,"GBR",0,0,0,0,0,0,12758.2,51433.6,1.58989594109867,1,1,0
"2192",1955,205,"IRL",NA,NA,0,NA,NA,NA,6261,2876.8338,1.2775328071125,1,1,NA
"2193",1955,210,"NLD",0,0,0,0,0,0,12005.4,11040.218,2.32713110243634,1,1,0
"2194",1955,211,"BEL",0,0,0,0,0,0,10280.2,8987.5734,1.86460464890581,1,1,0
"2195",1955,220,"FRA",0.2,0,0.2,0,0,0,10597.8,45162,3.37461032117378,1,1,0
"2196",1955,225,"CHE",NA,NA,0,NA,NA,NA,14657.64964,5121.8,3.29918308023056,1,1,NA
"2197",1955,230,"ESP",0.2,0,0.2,0,0,0,4874.4,29843.7132,3.3234011476081,0,1,NA
"2198",1955,235,"PRT",0,0,0,0,0,0,4196.6,8823.27,3.16058102055658,0,1,0
"2199",1955,255,"DEU",0,0,0,0,0,0,10322.6,71063.8438,6.48730679396855,NA,1,0
"2200",1955,290,"POL",0,0,0,0,0,0,4709.6,28208.96,2.66253931942042,0,1,0
"2201",1955,305,"AUT",0,0,0,0,0,0,8965.8,6973.3586,5.88447973422021,1,1,0
"2202",1955,310,"HUN",1.2,0,0.2,0,1,0,5099.4,9878.8,4.2280513543935,0,1,0
"2203",1955,325,"ITA",0,0,0,0,0,0,8182.2,49208.8,4.90759526519698,1,1,0
"2204",1955,350,"GRC",1.2,0,0,0.2,1,0,4489.2,8104.812,5.22769493603991,1,1,0
"2205",1955,360,"ROU",0.8,0,0,0,0.8,0,1374,17803.821,5.81962120638247,0,1,0
"2206",1955,365,"RUS",2.4,0,0.4,1,1,0,NA,114551.131,NA,NA,1,0
"2207",1955,375,"FIN",0,0,0,0,0,0,8674.4,4319.02,2.85894947430263,1,1,0
"2208",1955,380,"SWE",0,0,0,0,0,0,12696.4,7359.2,2.29500689753144,1,1,0
"2209",1955,385,"NOR",0,0,0,0,0,0,10556.2,3491.0366,2.01816534109191,1,1,0
"2210",1955,390,"DNK",0,0,0,0,0,0,12602.4,4491.014,3.26385567035924,1,1,0
"2211",1955,395,"ISL",NA,0,0,NA,NA,0,10353.6,165.1194,2.57712627959969,1,1,NA
"2212",1955,437,"CIV",0.2,0,0,0,0,0.2,1849.8,3306.5062,1.41789066560239,NA,0,NA
"2213",1955,452,"GHA",0,0,0,0,0,0,1971.8,6398.1144,0.297459628809274,NA,0.6,NA
"2214",1955,475,"NGA",0,0,0,0,0,0,1313.8,38123.2198,-1.36248482887607,NA,0,NA
"2215",1955,482,"CAF",0.2,0,0.2,0,0,0,1522,1393.4,2.01375608138054,NA,0,NA
"2216",1955,501,"KEN",0,0,0,0,0,0,1159.4,7464.071,0.974576712163407,NA,0,0
"2217",1955,540,"AGO",0.2,0,0.2,0,0,0,1887.6,4565.2274,2.66488446217287,NA,0,0
"2218",1955,551,"ZMB",0,0,0,0,0,0,1290,3018.6,3.80050558369549,NA,0,NA
"2219",1955,552,"ZWE",0,0,0,0,0,0,1420.2,3647.24,3.74587950268889,NA,0,NA
"2220",1955,560,"ZAF",0,0,0,0,0,0,4663.8,16161.6722,1.63321544364495,0,1,0
"2221",1955,590,"MUS",0,0,0,0,0,0,4144,609.2444,0.756501567642299,NA,0,0
"2222",1955,600,"MAR",0.4,0,0.4,0,0,0,2263.8,11417.1556,-1.64600460095716,NA,0.8,NA
"2223",1955,615,"DZA",0,0,0,0,0,0,2679,10270.2322,6.90945914253745,NA,0,0
"2224",1955,616,"TUN",0.8,0,0.4,0,0.4,0,1929.8,3956.44,-0.261319458475494,NA,0.8,0
"2225",1955,640,"TUR",1.2,0,0.4,0,0.4,0.4,2890.8,25710.882,3.05491988913359,0,1,NA
"2226",1955,651,"EGY",0,0,0,0,0,0,1476.6,25023.7018,1.75059641144895,0,1,0
"2227",1955,710,"CHN",0.2,0,0.2,0,0,0,1158.6,637353.6,1.36362905501014,0,1,NA
"2228",1955,713,"TWN",0.4,0,0.4,0,0,0,1998.4,9696.6,3.02557857404521,0,1,NA
"2229",1955,732,"KOR",0.4,0,0.2,0,0,0.2,1466.73904,22685.9098,2.56988452311187,0,1,NA
"2230",1955,740,"JPN",0,0,0,0,0,0,5004.6,91565.9236,6.6022978565629,1,1,0
"2231",1955,750,"IND",0.2,0,0,0,0.2,0,1112.6,409400,1.35013019306613,1,1,0
"2232",1955,775,"MMR",0,0,0,0,0,0,800.2,21743.915,5.97916904905907,NA,1,NA
"2233",1955,780,"LKA",0.2,0,0.2,0,0,0,2082.2,9157.7724,-0.158722833893638,1,1,0
"2234",1955,800,"THA",0,0,0,0,0,0,1495.4,25050.0788,2.09596859818838,0,1,0
"2235",1955,820,"MYS",0,0,0,0,0,0,2327,7746.4518,-0.26640230036961,NA,0,0
"2236",1955,830,"SGP",0,0,0,0,0,0,3036,1445.8058,0.673791023828636,NA,0,0
"2237",1955,840,"PHL",0,0,0,0,0,0,2282.6,26095.6906,2.8027297632619,1,1,0
"2238",1955,850,"IDN",1.2,0,0.6,0,0,0.6,1556.6,91596.3451,0.749071584066934,NA,1,0
"2239",1955,900,"AUS",0.6,0,0.6,0,0,0,13121,9707.4516,2.07233960809047,1,1,0
"2240",1955,920,"NZL",0,0,0,0,0,0,14532.6,2231.3038,1.96789466896125,1,1,0
